
 Lista de Imóveis da Caixa;;Data de geração:;22/06/2026;;;;;;;
 1555518555059 ;PB ;BREJO DO CRUZ ;CENTRO ;RUA JOAO FERNANDES, N. 338, TÉRREO ;180.464,03;317.000,00;43.08;Sim;Casa, 0.00 de área total, 219.32 de área privativa, 388.29 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555518555059
 8444425340741 ;PB ;BREJO DO CRUZ ;BAIRRO JOAO AGRIPINO ; RUA ELVIRA FERNANDES DUTRA, N. SN, LT 09, QD H ;44.730,12;77.000,00;41.91;Não;Casa, 60.03 de área total, 60.03 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444425340741
 8444425277306 ;PB ;BREJO DO CRUZ ;Joao Agripino ; RUA ELVIRA FERNANDES DUTRA, N. SN, ;81.789,45;76.577,92;0.00;Não;Casa, 60.03 de área total, 60.03 de área privativa, 212.60 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444425277306
 8444424509386 ;PB ;CAAPORA ;CENTRO ; RUA ENILDO COUTINHO DE OLIVEIRA, N. 118, ;72.640,84;132.000,00;44.97;Não;Casa, 132.00 de área total, 60.27 de área privativa, 132.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444424509386
 8444411405528 ;PB ;CABEDELO ;INTERMARES ;RUA GOLFO DE SIDRA, N. 132, Apto 602, ;320.000,00;320.000,00;0.00;Não;Apartamento, 76.34 de área total, 54.34 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444411405528
 1444402641143 ;PB ;CABEDELO ;CAMBOINHA ;RUA DOZE DE DEZEMBRO, N. 88, QD 19 ;223.000,00;223.000,00;0.00;Não;Casa, 0.00 de área total, 59.60 de área privativa, 120.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444402641143
 1444403575934 ;PB ;CABEDELO ;INTERMARES ;RUA GLAUBER LEITE DO EGITO REEKERS, N. 516, Apto 102, QD 19 LOTEAMENTO BELA VISTA II ;200.000,00;180.000,00;0.00;Não;Apartamento, 81.84 de área total, 58.78 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444403575934
 8787705435427 ;PB ;CAMPINA GRANDE ;CIDADES ;RUA AMELIA MARIA DO CARMO, N. 231, LT20 QD A ;30.078,92;95.400,00;68.48;Não;Casa, 50.00 de área total, 50.00 de área privativa, 148.20 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705435427
 8787709041172 ;PB ;CAMPINA GRANDE ;CIDADES ;RUA  ALUIZIO JOSE DE ARAUJO, N. 393, QD I, LT 08, ;41.866,49;109.800,00;61.88;Não;Casa, 0.00 de área total, 50.00 de área privativa, 148.20 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787709041172
 8787707493114 ;PB ;CAMPINA GRANDE ;CIDADES ;RUA ANTONIO SOARES DE GOES, N. 503 ;44.833,02;115.000,00;61.02;Não;Casa, 0.00 de área total, 50.00 de área privativa, 148.20 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787707493114
 8444409812235 ;PB ;CAMPINA GRANDE ;TRES IRMAS ;RUA MANOEL LEANO DA SILVA, N. 55, 55-D ;54.211,86;126.300,00;57.08;Não;Casa, 0.00 de área total, 52.50 de área privativa, 80.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444409812235
 8787706167205 ;PB ;CAMPINA GRANDE ;CIDADES ;RUA WALMIR PAULO, N. 388, LT 24 QD F ;44.666,31;102.500,00;56.43;Não;Casa, 0.00 de área total, 50.00 de área privativa, 148.20 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706167205
 8444424013410 ;PB ;CAMPINA GRANDE ;CIDADES ;RUA ALUIZIO JOSE DE ARAUJO, N. 445 ;42.879,80;96.000,00;55.34;Não;Casa, 0.00 de área total, 50.00 de área privativa, 148.20 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444424013410
 8787708692250 ;PB ;CAMPINA GRANDE ;CIDADES ;RUA TENENTE JOSE PESSOA DE VASCONCELOS, N. 360, QD I LT 56 ;43.676,83;97.784,40;55.34;Não;Casa, 0.00 de área total, 50.00 de área privativa, 148.20 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708692250
 8787704841812 ;PB ;CAMPINA GRANDE ;CIDADES ;R ALUIZIO JOSE DE ARAUJO, N. 180, ANT. QD.B, LT.43 ;40.400,59;90.000,00;55.12;Não;Casa, 0.00 de área total, 50.00 de área privativa, 148.20 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704841812
 8444418620475 ;PB ;CAMPINA GRANDE ;TRES IRMAS ;RUA MARISA PEREIRA FERNANDES, N. 289, Apto 202, ;61.374,88;130.675,39;53.04;Não;Apartamento, 0.00 de área total, 44.91 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444418620475
 8787704542912 ;PB ;CAMPINA GRANDE ;CIDADES ;RUA TENENTE JOSE PESSOA DE VASCONCELOS, N. 282, LT 29 QD C ;48.607,62;100.000,00;51.40;Não;Casa, 0.00 de área total, 50.00 de área privativa, 148.20 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704542912
 8787707154859 ;PB ;CAMPINA GRANDE ;CIDADES ;RUA WALMIR PAULO, N. 436, LT 18 QD F ;46.716,35;94.000,00;50.31;Não;Casa, 50.00 de área total, 50.00 de área privativa, 148.20 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787707154859
 8787706604621 ;PB ;CAMPINA GRANDE ;TRES IRMAS ;RUA ANTONIO SOARES DE GOES, N. 351, LT 03 - QD G ;58.142,60;110.000,00;47.15;Não;Casa, 0.00 de área total, 50.00 de área privativa, 148.20 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706604621
 8444411387937 ;PB ;CAMPINA GRANDE ;TRES IRMAS ;RUA GENEZ CORDEIRO DUARTE, N. 120, ;58.951,35;111.000,00;46.90;Não;Casa, 80.01 de área total, 52.50 de área privativa, 80.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444411387937
 8787704680401 ;PB ;CAMPINA GRANDE ;CIDADES ;RUA ALUIZIO JOSE DE ARAUJO, N. 212, LT 39 - QD B ;53.014,39;99.000,00;46.46;Não;Casa, 50.00 de área total, 50.00 de área privativa, 148.20 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704680401
 8444423125991 ;PB ;CAMPINA GRANDE ;BODOCONGO ;RUA VICENTE GOMES DE ALMEIDA, N. 340, Apto 04, BL C PRIMEIRO ANDAR ;69.497,99;129.000,00;46.13;Não;Apartamento, 78.89 de área total, 54.06 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444423125991
 8444422079449 ;PB ;CAMPINA GRANDE ;TRES IRMAS ;RUA ROBERIO MARACAJA HENRIQUE, N. 26, Apto 002 ;72.191,72;134.000,00;46.13;Não;Apartamento, 0.00 de área total, 54.99 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444422079449
 8444415457484 ;PB ;CAMPINA GRANDE ;TAMBOR ;RUA MANOEL ALVES DO NASCIMENTO, N. 233, LT 40, QD 14 ;75.817,45;140.000,00;45.85;Não;Casa, 54.00 de área total, 54.00 de área privativa, 160.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444415457484
 8787704561640 ;PB ;CAMPINA GRANDE ;CIDADES ;R ALUIZIO JOSE DE ARAUJO, N. 308, QDB LT27 ;52.247,33;95.000,00;45.01;Não;Casa, 50.00 de área total, 50.00 de área privativa, 148.20 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704561640
 8444406781908 ;PB ;CAMPINA GRANDE ;TRES IRMAS ;RUA JOSE FERREIRA RAMOS, N. 345, CS 03 ;71.540,22;130.000,00;44.97;Não;Casa, 82.10 de área total, 45.77 de área privativa, 85.33 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444406781908
 8444423694333 ;PB ;CAMPINA GRANDE ;CIDADES ;RUA ALUIZIO JOSE DE ARAUJO, N. 375, LT 05 QD I ;53.622,26;95.000,00;43.56;Não;Casa, 50.00 de área total, 50.00 de área privativa, 148.20 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444423694333
 8444425752152 ;PB ;CAMPINA GRANDE ;TRES IRMAS ;RUA JOSE ALVES DO NASCIMENTO, N. 1270, Apto 202A, ;62.856,87;110.000,00;42.86;Não;Apartamento, 84.43 de área total, 42.09 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444425752152
 8787703789426 ;PB ;CAMPINA GRANDE ;TRES IRMAS ;RUA TENENTE JOSE PESSOA DE VASCONCELOS, N. 217, LT 14 QD D ;60.856,88;106.500,00;42.86;Não;Casa, 50.00 de área total, 50.00 de área privativa, 148.20 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703789426
 8555533125971 ;PB ;CAMPINA GRANDE ;BODOCONGO ;TRAVESSA VICENTE GOMES DE ALMEIDA, N. 125, Apto 205, ;65.921,81;115.000,00;42.68;Não;Apartamento, 59.13 de área total, 59.13 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555533125971
 8444426198310 ;PB ;CAMPINA GRANDE ;TRES IRMAS ; RUA HORTENCIA RIBEIRO DA SILVA, N. 485, Apto 102B, ;65.921,81;115.000,00;42.68;Não;Apartamento, 46.50 de área total, 42.09 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426198310
 8787704563430 ;PB ;CAMPINA GRANDE ;CIDADES ;RUA ALUIZIO JOSE DE ARAUJO, N. 292, LT 29 QD B ;56.155,03;97.000,00;42.11;Não;Casa, 50.00 de área total, 50.00 de área privativa, 148.20 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704563430
 8444426163193 ;PB ;CAMPINA GRANDE ;TRES IRMAS ;RUA LUCIANO JOSE DE ALMEIDA, N. 785, Apto 002, ;79.360,41;137.000,00;42.08;Não;Apartamento, 80.20 de área total, 62.32 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426163193
 8444436875609 ;PB ;CAMPINA GRANDE ;TRES IRMAS ;RUA PEDRO FEITOSA NEVES FILHO, N. 594, Apto 003, ;73.567,68;127.000,00;42.08;Não;Apartamento, 74.06 de área total, 43.40 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444436875609
 8444413426824 ;PB ;CAMPINA GRANDE ;PRESIDENTE MEDICI ;RUA SEVERINO PEREIRA RODRIGUES, N. 393, CS A ;86.063,06;147.000,00;41.46;Não;Casa, 0.00 de área total, 64.00 de área privativa, 101.85 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444413426824
 8555527017925 ;PB ;CAMPINA GRANDE ;UNIVERSITARIO ;RUA JOSE FARIAS DA NOBREGA, N. 200, CS 204, BL L ;93.629,95;158.000,00;40.75;Não;Casa, 61.88 de área total, 52.75 de área privativa, 63.81 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555527017925
 1787700735009 ;PB ;CAMPINA GRANDE ;JARDIM TAVARES ;RUA GIRARDINO COPOZZOLI, N. 500, Apto 201, BL 6 VG 66 M  11 ;101.904,73;165.000,00;38.24;Não;Apartamento, 126.20 de área total, 40.82 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1787700735009
 8444408748770 ;PB ;CAMPINA GRANDE ;SERROTAO ;RUA PEDRO BELIZARIO DOS SANTOS, N. SN, CS 45-B ;92.023,46;130.000,00;29.22;Não;Casa, 0.00 de área total, 106.67 de área privativa, 174.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444408748770
 8787710990956 ;PB ;CAMPINA GRANDE ;SANTA TEREZINHA ; RUA PROFESSOR OTACILIO FLOR (MAJOR FLOR), N. 60, Apto 307, ;122.722,53;132.000,00;7.03;Não;Apartamento, 75.50 de área total, 55.05 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710990956
 8444417195622 ;PB ;CAMPINA GRANDE ;TRES IRMAS ;RUA MARIA LOPES DE LIRA, N. 118, Apto 04, ;149.000,00;149.000,00;0.00;Não;Apartamento, 66.49 de área total, 52.05 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444417195622
 8444423138473 ;PB ;CAMPINA GRANDE ;TRES IRMAS ; RUA PEDRO FEITOSA NEVES FILHO, N. 260, Apto 001, ;124.000,00;124.000,00;0.00;Não;Apartamento, 71.92 de área total, 48.89 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444423138473
 8444405328533 ;PB ;CAMPINA GRANDE ;SANDRA CAVALCANTE ;RUA JOAQUIM MEDEIROS, N. 520, Apto 104, ;105.350,43;100.000,00;0.00;Não;Apartamento, 51.27 de área total, 51.27 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444405328533
 8444418888745 ;PB ;CAMPINA GRANDE ;TRES IRMAS ; RUA  ANTONIO QUIRINO DE MELO, N. 401, NR 001 ;122.887,85;113.000,00;0.00;Não;Prédio, 220.88 de área total, 48.40 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444418888745
 8444412920507 ;PB ;CAMPINA GRANDE ;SERROTAO ; RUA EXPEDITO TORREÃO BRAZ, N. 79, CS 79A ;140.144,60;122.000,00;0.00;Não;Casa, 50.70 de área total, 50.70 de área privativa, 106.66 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444412920507
 8444425212719 ;PB ;CAMPINA GRANDE ;TRES IRMAS ;RUA MARIA DO CARMO VIEIRA DIAS, N. 56, LT 56 QD B ;136.757,60;104.748,50;0.00;Não;Casa, 54.65 de área total, 54.65 de área privativa, 125.00 de área do terreno,  2 qto(s), a.serv, WC, cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444425212719
 8444405394978 ;PB ;CATOLE DO ROCHA ;LT SAO PAULO III ;RUA PROJETADA I, N. S/N, QD 28 LTS 04 E 05 ;45.804,56;138.159,11;66.85;Não;Casa, 0.00 de área total, 84.80 de área privativa, 126.75 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444405394978
 8444402004729 ;PB ;CATOLE DO ROCHA ;CENTRO ;RUA MANOEL PEDRO, N. SN, QD 27 PARTE LTS 13 E 14 ;60.571,17;106.000,00;42.86;Não;Casa, 69.98 de área total, 69.98 de área privativa, 131.25 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444402004729
 1444419819978 ;PB ;CATOLE DO ROCHA ;LOT ELOI DINIZ 2 ; RUA PROJETADA, N. 400, QD 14 LT 02, 03 E 04 ;354.223,91;595.000,00;40.47;Não;Sobrado, 412.55 de área total, 412.55 de área privativa, 750.00 de área do terreno,  5 qto(s), a.serv, WC, 2 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444419819978
 8444405153636 ;PB ;CONDADO ;CENTRO ; RUA FRANCISCO MARQUES DE SOUSA, N. 594, ;97.100,91;182.589,01;46.82;Sim;Casa, 0.00 de área total, 118.15 de área privativa, 175.50 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444405153636
 8444417063785 ;PB ;CONDE ;CENTRO ;RUA RUA PROJETADA, N. 183, CS 01 ;56.853,46;125.000,00;54.52;Não;Casa, 81.94 de área total, 58.19 de área privativa, 120.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444417063785
 8444414779020 ;PB ;CRUZ DO ESPIRITO SANTO ;CJ FRANCISCO CUNHA ;RUA DA ARARA, N. 16, . ;59.561,69;137.500,00;56.69;Não;Casa, 0.00 de área total, 105.30 de área privativa, 200.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444414779020
 1555525965585 ;PB ;GURJAO ;CAZUZA GURJAO ;RUA PROJETADA 4, LT 11 QD B ;22.486,36;44.000,00;48.90;Não;Terreno, 0.00 de área total, 0.00 de área privativa, 250.00 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555525965585
 10216278 ;PB ;GURJAO ;CENTRO ;RUA LINDALVA MORAIS DA CONCEIÇÃO SOUZA, N. 85 ;198.681,70;356.283,88;44.24;Sim;Casa, 0.00 de área total, 306.55 de área privativa, 300.00 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10216278
 8444414205970 ;PB ;ITABAIANA ;ALTA VISTA ;RUA RUA PROJETADA, N. 57, Apto 102, LOTE 76, QUADRA 06 ;34.006,44;101.000,00;66.34;Não;Apartamento, 55.75 de área total, 55.75 de área privativa, 220.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444414205970
 8444413778550 ;PB ;ITABAIANA ;ALTA VISTA ;RUA  PROJETADA, N. 55, Apto 101, QD 06, LT 76 ;38.855,28;115.000,00;66.22;Não;Apartamento, 55.75 de área total, 55.75 de área privativa, 220.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444413778550
 8444424478154 ;PB ;ITABAIANA ;Alto alegre ; AV LUCIANO JOSÉ ARAÚJO DA COSTA, N. 37, ;54.651,80;125.000,00;56.28;Não;Casa, 0.00 de área total, 59.63 de área privativa, 105.00 de área do terreno,  2 qto(s), a.serv, WC, WC Emp, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444424478154
 8444428201181 ;PB ;ITABAIANA ;BEM MORAR ; RUA HILARIO MUNIZ DE ANDRADE, N. 32-A, LT 08, QD 48 ;62.303,06;120.000,00;48.09;Não;Casa, 86.85 de área total, 61.85 de área privativa, 100.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444428201181
 8444415835152 ;PB ;ITABAIANA ;CENTRO ; AV SEBASTIAO FELIX DE OLIVEIRA, N. 108, ;60.226,29;116.000,00;48.09;Não;Casa, 62.00 de área total, 62.00 de área privativa, 126.68 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444415835152
 8444402053746 ;PB ;ITABAIANA ;CENTRO ; RUA PROJETADA, N. 08, ;59.728,31;113.000,00;47.15;Não;Casa, 54.06 de área total, 54.06 de área privativa, 203.94 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444402053746
